t,goodput_mbps,cwnd,rtt_ms,rttvar_ms,retrans,loss
53.15,0.058856829726633586,624,169.002,4.863,145,5.991126804421171
53.651,0.117734793055416,624,168.15,3.225,148,5.992202415279723
54.152,0.03923504696321194,624,171.396,9.247,150,3.9937954970696197
54.652,0.058862799362870796,624,180.919,18.115,153,5.991734462832939
55.153,0.03924300613338006,624,185.157,17.535,155,3.9946056731860815
55.654,0.05886136990309015,624,189.726,14.265,158,5.991588955933443
56.154,0.03923835355029656,624,204.4,36.791,160,3.994132079631165
56.655,0.03924291269716174,624,204.665,38.036,162,3.994596162170373
57.156,0.05884696706575709,624,201.92,19.732,165,5.990122869071365
57.657,0.05884901217545799,624,201.767,24.125,167,3.9935540292791796
58.157,0.05886016472623955,624,192.995,19.702,170,5.991466279136762
58.658,0.058866583562152665,624,183.85,20.122,173,5.99211966227124
59.159,0.05885391541458092,624,178.099,17.001,176,5.990830152135679
59.66,0.058844950110487924,624,174.105,13.174,179,5.9899175601066705
