flow_id,src_ip,dst_ip,src_port,dst_port,tx_packets,rx_packets,time_first_tx,time_last_rx,fct_sec,rx_bytes
528,10.0.8.2,10.0.18.2,49170,9018,46884,46372,0.126500000,1.265545980,1.139045980,69520212
530,10.0.8.2,10.0.19.2,49171,9019,46996,46403,0.126600000,2.196788724,2.070188724,69521824
532,10.0.8.2,10.0.20.2,49172,9020,46851,46403,0.126700000,1.265623098,1.138923098,69521824
534,10.0.8.2,10.0.21.2,49173,9021,46839,46455,0.126800000,1.265687982,1.138887982,69524528
536,10.0.8.2,10.0.22.2,49174,9022,46787,46403,0.126900000,1.265874800,1.138974800,69521824
538,10.0.8.2,10.0.23.2,49175,9023,47209,46505,0.127000000,1.271626511,1.144626511,69527128
540,10.0.8.2,10.0.24.2,49176,9024,46840,46456,0.127100000,1.265763133,1.138663133,69524580
541,10.0.8.2,10.0.25.2,49177,9025,46658,46402,0.127200000,1.337946523,1.210746523,69521772
543,10.0.8.2,10.0.26.2,49178,9026,46723,46403,0.127300000,1.265629973,1.138329973,69521824
545,10.0.8.2,10.0.27.2,49179,9027,46722,46402,0.127400000,1.265721880,1.138321880,69521772
547,10.0.8.2,10.0.28.2,49180,9028,46786,46402,0.127500000,1.265925867,1.138425867,69521772
549,10.0.8.2,10.0.29.2,49181,9029,48286,46750,0.127600000,1.266087978,1.138487978,69551452
551,10.0.8.2,10.0.30.2,49182,9030,47886,46722,0.127700000,2.196555644,2.068855644,69547452
553,10.0.8.2,10.0.31.2,49183,9031,48079,46735,0.127800000,2.197286227,2.069486227,69549064
556,10.0.9.2,10.0.0.2,49153,9000,61161,60201,0.127900000,1.176513988,1.048613988,70245112
559,10.0.9.2,10.0.1.2,49154,9001,61484,60844,0.128000000,0.186745155,0.058745155,70320556
561,10.0.9.2,10.0.2.2,49155,9002,64223,63327,0.128100000,0.191983104,0.063883104,70466608
563,10.0.9.2,10.0.3.2,49156,9003,64274,63378,0.128200000,0.192435280,0.064235280,70456828
565,10.0.9.2,10.0.4.2,49157,9004,70761,70057,0.128300000,0.192580348,0.064280348,70833608
567,10.0.9.2,10.0.5.2,49158,9005,61368,60856,0.128400000,0.192580900,0.064180900,70283516
569,10.0.9.2,10.0.6.2,49159,9006,47500,46796,0.128500000,0.192477981,0.063977981,69627780
571,10.0.9.2,10.0.7.2,49160,9007,47255,46523,0.128600000,2.196218504,2.067618504,69528064
573,10.0.9.2,10.0.8.2,49161,9008,47217,46705,0.128700000,0.192578444,0.063878444,69613000
575,10.0.9.2,10.0.10.2,49162,9010,47645,46749,0.128800000,0.192419212,0.063619212,69620480
576,10.0.9.2,10.0.11.2,49163,9011,46958,46574,0.128900000,1.175983068,1.047083068,69530716
578,10.0.9.2,10.0.12.2,49164,9012,46998,46422,0.129000000,0.192507857,0.063507857,69522812
581,10.0.9.2,10.0.13.2,49165,9013,46725,46469,0.129100000,1.164913963,1.035813963,69525256
582,10.0.9.2,10.0.14.2,49166,9014,46984,46408,0.129200000,1.166162049,1.036962049,69522084
584,10.0.9.2,10.0.15.2,49167,9015,46864,46498,0.129300000,0.192638982,0.063338982,69566972
585,10.0.9.2,10.0.16.2,49168,9016,47085,46350,0.129400000,2.197371787,2.067971787,69519068
588,10.0.9.2,10.0.17.2,49169,9017,47062,46486,0.129500000,1.260143864,1.130643864,69550844
589,10.0.9.2,10.0.18.2,49170,9018,47106,46402,0.129600000,1.260103948,1.130503948,69521772
591,10.0.9.2,10.0.19.2,49171,9019,47415,46391,0.129700000,2.177605304,2.047905304,69521200
593,10.0.9.2,10.0.20.2,49172,9020,47404,46380,0.129800000,2.184634191,2.054834191,69520628
596,10.0.9.2,10.0.21.2,49173,9021,46367,46349,0.129900000,0.336256053,0.206356053,69519016
598,10.0.9.2,10.0.22.2,49174,9022,47260,46364,0.130000000,2.185099843,2.055099843,69519796
599,10.0.9.2,10.0.23.2,49175,9023,46730,46351,0.130100000,2.222227785,2.092127785,69519120
602,10.0.9.2,10.0.24.2,49176,9024,46670,46350,0.130200000,0.241481504,0.111281504,69520516
603,10.0.9.2,10.0.25.2,49177,9025,47054,46350,0.130300000,2.181566164,2.051266164,69519068
604,10.0.9.2,10.0.26.2,49178,9026,47055,46351,0.130400000,2.187339100,2.056939100,69519120
606,10.0.9.2,10.0.27.2,49179,9027,47117,46349,0.130500000,1.259918926,1.129418926,69519016
609,10.0.9.2,10.0.28.2,49180,9028,46963,46403,0.130600000,1.269061480,1.138461480,69521824
611,10.0.9.2,10.0.29.2,49181,9029,47053,46349,0.130700000,1.260066136,1.129366136,69519016
612,10.0.9.2,10.0.30.2,49182,9030,47054,46350,0.130800000,1.260532086,1.129732086,69519068
615,10.0.9.2,10.0.31.2,49183,9031,46925,46349,0.130900000,1.260558173,1.129658173,69519016
617,10.0.10.2,10.0.0.2,49153,9000,48889,48121,0.131000000,1.275475358,1.144475358,69659720
620,10.0.10.2,10.0.1.2,49154,9001,48677,47845,0.131100000,1.267972328,1.136872328,69634720
622,10.0.10.2,10.0.2.2,49155,9002,49030,48070,0.131200000,1.276670460,1.145470460,69686468
625,10.0.10.2,10.0.3.2,49156,9003,47510,46742,0.131300000,1.278445431,1.147145431,69581108
627,10.0.10.2,10.0.4.2,49157,9004,49132,48172,0.131400000,1.275923714,1.144523714,69679412
629,10.0.10.2,10.0.5.2,49158,9005,47182,46542,0.131500000,1.279781743,1.148281743,69529052
631,10.0.10.2,10.0.6.2,49159,9006,47011,46435,0.131600000,1.277704312,1.146104312,69523488
633,10.0.10.2,10.0.7.2,49160,9007,46943,46431,0.131700000,1.280564084,1.148864084,69523280
635,10.0.10.2,10.0.8.2,49161,9008,46876,46364,0.131800000,1.280916375,1.149116375,69519796
637,10.0.10.2,10.0.9.2,49162,9009,46735,46351,0.131900000,1.280074664,1.148174664,69519120
638,10.0.10.2,10.0.11.2,49163,9011,46877,46365,0.132000000,1.258495206,1.126495206,69519848
640,10.0.10.2,10.0.12.2,49164,9012,46862,46350,0.132100000,1.259281782,1.127181782,69519068
642,10.0.10.2,10.0.13.2,49165,9013,46862,46350,0.132200000,1.278827460,1.146627460,69519068
644,10.0.10.2,10.0.14.2,49166,9014,46646,46454,0.132300000,0.151287046,0.018987046,69524476
646,10.0.10.2,10.0.15.2,49167,9015,46798,46350,0.132400000,1.279870019,1.147470019,69519068
647,10.0.10.2,10.0.16.2,49168,9016,46926,46350,0.132500000,1.282278537,1.149778537,69519068
650,10.0.10.2,10.0.17.2,49169,9017,46990,46350,0.132600000,1.282588235,1.149988235,69519068
652,10.0.10.2,10.0.18.2,49170,9018,46786,46402,0.132700000,1.282577651,1.149877651,69521772
654,10.0.10.2,10.0.19.2,49171,9019,46840,46456,0.132800000,1.282446515,1.149646515,69524580
656,10.0.10.2,10.0.20.2,49172,9020,46787,46403,0.132900000,1.282442650,1.149542650,69521824
658,10.0.10.2,10.0.21.2,49173,9021,46786,46402,0.133000000,1.282541756,1.149541756,69521772
660,10.0.10.2,10.0.22.2,49174,9022,46722,46402,0.133100000,1.282597048,1.149497048,69521772
662,10.0.10.2,10.0.23.2,49175,9023,46723,46403,0.133200000,1.282581032,1.149381032,69521824
664,10.0.10.2,10.0.24.2,49176,9024,46788,46404,0.133300000,1.282609444,1.149309444,69521876
666,10.0.10.2,10.0.25.2,49177,9025,47638,46934,0.133400000,1.282836704,1.149436704,69566652
668,10.0.10.2,10.0.26.2,49178,9026,47654,46886,0.133500000,1.282846810,1.149346810,69564316
670,10.0.10.2,10.0.27.2,49179,9027,47538,46833,0.133600000,3.147107300,3.013507300,69561560
672,10.0.10.2,10.0.28.2,49180,9028,47665,46836,0.133700000,2.200761702,2.067061702,69561716
674,10.0.10.2,10.0.29.2,49181,9029,47639,46871,0.133800000,1.282870856,1.149070856,69563536
676,10.0.10.2,10.0.30.2,49182,9030,47518,46878,0.133900000,1.282862872,1.148962872,69555212
678,10.0.10.2,10.0.31.2,49183,9031,47414,46838,0.134000000,1.282866618,1.148866618,69544444
680,10.0.11.2,10.0.0.2,49153,9000,48449,47745,0.134100000,1.252905075,1.118805075,69648432
683,10.0.11.2,10.0.1.2,49154,9001,50065,49361,0.134200000,1.248882020,1.114682020,69693016
685,10.0.11.2,10.0.2.2,49155,9002,47567,46927,0.134300000,1.258986232,1.124686232,69602064
687,10.0.11.2,10.0.3.2,49156,9003,47345,46705,0.134400000,1.260774643,1.126374643,69596896
689,10.0.11.2,10.0.4.2,49157,9004,47140,46628,0.134500000,1.261117489,1.126617489,69553796
691,10.0.11.2,10.0.5.2,49158,9005,47085,46573,0.134600000,1.261261747,1.126661747,69530664
693,10.0.11.2,10.0.6.2,49159,9006,47025,46577,0.134700000,1.261565169,1.126865169,69530872
695,10.0.11.2,10.0.7.2,49160,9007,47047,46535,0.134800000,1.262435604,1.127635604,69528688
697,10.0.11.2,10.0.8.2,49161,9008,49163,48459,0.134900000,1.256601736,1.121701736,69646112
699,10.0.11.2,10.0.9.2,49162,9009,46879,46559,0.135000000,0.151893878,0.016893878,69529936
701,10.0.11.2,10.0.10.2,49163,9010,46670,46350,0.135100000,1.275638491,1.140538491,69519068
702,10.0.11.2,10.0.12.2,49164,9012,46865,46353,0.135200000,1.260661647,1.125461647,69519224
704,10.0.11.2,10.0.13.2,49165,9013,46798,46350,0.135300000,1.248772494,1.113472494,69519068
706,10.0.11.2,10.0.14.2,49166,9014,46606,46350,0.135400000,1.254158563,1.118758563,69519068
708,10.0.11.2,10.0.15.2,49167,9015,46787,46403,0.135500000,1.261647662,1.126147662,69521824
710,10.0.11.2,10.0.16.2,49168,9016,47032,46456,0.135600000,0.231549291,0.095949291,69526028
712,10.0.11.2,10.0.17.2,49169,9017,47032,46456,0.135700000,1.267744455,1.132044455,69524580
714,10.0.11.2,10.0.18.2,49170,9018,46926,46350,0.135800000,1.268358132,1.132558132,69519068
716,10.0.11.2,10.0.19.2,49171,9019,46786,46402,0.135900000,1.268172517,1.132272517,69521772
718,10.0.11.2,10.0.20.2,49172,9020,47015,46375,0.136000000,1.273820018,1.137820018,69520368
720,10.0.11.2,10.0.21.2,49173,9021,47004,46428,0.136100000,1.268316512,1.132216512,69523124
722,10.0.11.2,10.0.22.2,49174,9022,46903,46455,0.136200000,1.271499073,1.135299073,69524528
724,10.0.11.2,10.0.23.2,49175,9023,46839,46455,0.136300000,1.268323116,1.132023116,69524528
726,10.0.11.2,10.0.24.2,49176,9024,46840,46456,0.136400000,1.268310979,1.131910979,69524580
728,10.0.11.2,10.0.25.2,49177,9025,46723,46403,0.136500000,1.268246455,1.131746455,69521824
730,10.0.11.2,10.0.26.2,49178,9026,46902,46454,0.136600000,1.273407197,1.136807197,69524476
732,10.0.11.2,10.0.27.2,49179,9027,46658,46402,0.136700000,0.252785637,0.116085637,69521772
733,10.0.11.2,10.0.28.2,49180,9028,46723,46403,0.136800000,1.268373110,1.131573110,69521824
735,10.0.11.2,10.0.29.2,49181,9029,48497,47729,0.136900000,2.200158271,2.063258271,69626640
737,10.0.11.2,10.0.30.2,49182,9030,48079,46927,0.137000000,2.202341834,2.065341834,69566448
739,10.0.11.2,10.0.31.2,49183,9031,48319,47615,0.137100000,2.198394132,2.061294132,69620712
742,10.0.12.2,10.0.0.2,49153,9000,48457,47753,0.137200000,1.219426758,1.082226758,69631384
745,10.0.12.2,10.0.1.2,49154,9001,48316,47548,0.137300000,1.219626548,1.082326548,69610252
747,10.0.12.2,10.0.2.2,49155,9002,47493,46789,0.137400000,1.222502436,1.085102436,69579472
749,10.0.12.2,10.0.3.2,49156,9003,69105,68657,0.137500000,0.162664655,0.025164655,70729888
751,10.0.12.2,10.0.4.2,49157,9004,48346,47706,0.137600000,1.224168310,1.086568310,69599716
753,10.0.12.2,10.0.5.2,49158,9005,47217,46577,0.137700000,1.228657571,1.090957571,69530872
755,10.0.12.2,10.0.6.2,49159,9006,47023,46512,0.137800000,1.224362771,1.086562771,69527492
757,10.0.12.2,10.0.7.2,49160,9007,47074,46690,0.137900000,0.159426267,0.021526267,69536748
759,10.0.12.2,10.0.8.2,49161,9008,49189,48421,0.138000000,1.242709211,1.104709211,69644736
761,10.0.12.2,10.0.9.2,49162,9009,46734,46350,0.138100000,1.223165962,1.085065962,69519068
763,10.0.12.2,10.0.10.2,49163,9010,46734,46350,0.138200000,1.239749822,1.101549822,69519068
764,10.0.12.2,10.0.11.2,49164,9011,46669,46349,0.138300000,1.225050159,1.086750159,69519016
766,10.0.12.2,10.0.13.2,49165,9013,46798,46350,0.138400000,1.218377097,1.079977097,69519068
768,10.0.12.2,10.0.14.2,49166,9014,46799,46351,0.138500000,1.214035876,1.075535876,69519120
770,10.0.12.2,10.0.15.2,49167,9015,46737,46353,0.138600000,1.223597818,1.084997818,69519224
772,10.0.12.2,10.0.16.2,49168,9016,46990,46350,0.138700000,1.262805762,1.124105762,69519068
774,10.0.12.2,10.0.17.2,49169,9017,47224,46456,0.138800000,1.261918655,1.123118655,69524580
776,10.0.12.2,10.0.18.2,49170,9018,47038,46351,0.138900000,2.202101435,2.063201435,69519120
778,10.0.12.2,10.0.19.2,49171,9019,47054,46350,0.139000000,1.262216429,1.123216429,69519068
780,10.0.12.2,10.0.20.2,49172,9020,46839,46455,0.139100000,0.231599312,0.092499312,69524528
782,10.0.12.2,10.0.21.2,49173,9021,46914,46402,0.139200000,1.262242053,1.123042053,69521772
784,10.0.12.2,10.0.22.2,49174,9022,46722,46402,0.139300000,0.239397340,0.100097340,69521772
786,10.0.12.2,10.0.23.2,49175,9023,47001,46403,0.139400000,1.273025453,1.133625453,69521824
788,10.0.12.2,10.0.24.2,49176,9024,46943,46403,0.139500000,1.262862092,1.123362092,69521824
790,10.0.12.2,10.0.25.2,49177,9025,46851,46403,0.139600000,2.196779211,2.057179211,69521824
792,10.0.12.2,10.0.26.2,49178,9026,61100,61099,0.139700000,3.145333926,3.005633926,70286016
794,10.0.12.2,10.0.27.2,49179,9027,48741,47281,0.139800000,3.174763713,3.034963713,69626192
795,10.0.12.2,10.0.28.2,49180,9028,48493,47283,0.139900000,2.196316863,2.056416863,69616496
797,10.0.12.2,10.0.29.2,49181,9029,48235,47083,0.140000000,2.196203324,2.056203324,69574560
799,10.0.12.2,10.0.30.2,49182,9030,48187,47099,0.140100000,2.196300812,2.056200812,69575392
801,10.0.12.2,10.0.31.2,49183,9031,48021,46997,0.140200000,2.195751858,2.055551858,69570088
803,10.0.13.2,10.0.0.2,49153,9000,60960,60256,0.140300000,1.180120690,1.039820690,70242180
806,10.0.13.2,10.0.1.2,49154,9001,60782,60078,0.140400000,1.188176717,1.047776717,70234372
808,10.0.13.2,10.0.2.2,49155,9002,60792,60088,0.140500000,1.186687676,1.046187676,70234892
810,10.0.13.2,10.0.3.2,49156,9003,63760,63184,0.140600000,0.259367189,0.118767189,70520252
812,10.0.13.2,10.0.4.2,49157,9004,47268,46692,0.140700000,1.204270449,1.063570449,69600228
814,10.0.13.2,10.0.5.2,49158,9005,47276,46636,0.140800000,1.224095407,1.083295407,69556612
816,10.0.13.2,10.0.6.2,49159,9006,47096,46584,0.140900000,1.208086588,1.067186588,69531236
818,10.0.13.2,10.0.7.2,49160,9007,46988,46540,0.141000000,1.236995504,1.095995504,69528948
820,10.0.13.2,10.0.8.2,49161,9008,54921,54153,0.141100000,1.236469202,1.095369202,69945096
822,10.0.13.2,10.0.9.2,49162,9009,46880,46560,0.141200000,0.259399040,0.118199040,69529988
824,10.0.13.2,10.0.10.2,49163,9010,46698,46506,0.141300000,0.259589925,0.118289925,69527180
825,10.0.13.2,10.0.11.2,49164,9011,46699,46507,0.141400000,0.259739437,0.118339437,69527232
828,10.0.13.2,10.0.12.2,49165,9012,46699,46507,0.141500000,0.259822434,0.118322434,69527232
829,10.0.13.2,10.0.14.2,49166,9014,46880,46560,0.141600000,0.259434325,0.117834325,69529988
831,10.0.13.2,10.0.15.2,49167,9015,46583,46455,0.141700000,0.259492628,0.117792628,69524528
833,10.0.13.2,10.0.16.2,49168,9016,46647,46455,0.141800000,0.259842432,0.118042432,69524528
835,10.0.13.2,10.0.17.2,49169,9017,46466,46402,0.141900000,0.259922372,0.118022372,69521772
837,10.0.13.2,10.0.18.2,49170,9018,46926,46350,0.142000000,2.191778215,2.049778215,69519068
839,10.0.13.2,10.0.19.2,49171,9019,46466,46402,0.142100000,0.260046766,0.117946766,69521772
841,10.0.13.2,10.0.20.2,49172,9020,46447,46350,0.142200000,1.264450981,1.122250981,69519068
843,10.0.13.2,10.0.21.2,49173,9021,46582,46454,0.142300000,0.260153709,0.117853709,69524476
844,10.0.13.2,10.0.22.2,49174,9022,46582,46454,0.142400000,0.260190509,0.117790509,69524476
846,10.0.13.2,10.0.23.2,49175,9023,46466,46402,0.142500000,0.260222035,0.117722035,69521772
848,10.0.13.2,10.0.24.2,49176,9024,46466,46402,0.142600000,0.260249888,0.117649888,69521772
850,10.0.13.2,10.0.25.2,49177,9025,46466,46402,0.142700000,0.260263730,0.117563730,69521772
853,10.0.13.2,10.0.26.2,49178,9026,46466,46402,0.142800000,0.291509956,0.148709956,69521772
855,10.0.13.2,10.0.27.2,49179,9027,46466,46402,0.142900000,0.261958326,0.119058326,69521772
857,10.0.13.2,10.0.28.2,49180,9028,46466,46402,0.143000000,0.260270710,0.117270710,69521772
859,10.0.13.2,10.0.29.2,49181,9029,46472,46408,0.143100000,0.260272600,0.117172600,69522084
861,10.0.13.2,10.0.30.2,49182,9030,46353,46349,0.143200000,0.261390700,0.118190700,69519016
863,10.0.13.2,10.0.31.2,49183,9031,61099,61099,0.143300000,0.260424370,0.117124370,70286016
864,10.0.14.2,10.0.0.2,49153,9000,60753,60049,0.143400000,1.187045633,1.043645633,70242928
867,10.0.14.2,10.0.1.2,49154,9001,60974,60270,0.143500000,1.189979858,1.046479858,70242908
869,10.0.14.2,10.0.2.2,49155,9002,61067,60363,0.143600000,1.188956234,1.045356234,70247744
872,10.0.14.2,10.0.3.2,49156,9003,46892,46380,0.143700000,1.184796156,1.041096156,69520628
874,10.0.14.2,10.0.4.2,49157,9004,46992,46416,0.143800000,1.206928031,1.063128031,69522500
876,10.0.14.2,10.0.5.2,49158,9005,46900,46388,0.143900000,1.226994209,1.083094209,69521044
878,10.0.14.2,10.0.6.2,49159,9006,46880,46368,0.144000000,1.209435544,1.065435544,69520004
880,10.0.14.2,10.0.7.2,49160,9007,46870,46358,0.144100000,1.246901695,1.102801695,69519484
882,10.0.14.2,10.0.8.2,49161,9008,47787,47083,0.144200000,1.241452263,1.097252263,69557184
884,10.0.14.2,10.0.9.2,49162,9009,46839,46455,0.144300000,0.258560913,0.114260913,69524528
886,10.0.14.2,10.0.10.2,49163,9010,46957,46381,0.144400000,1.238587735,1.094187735,69520680
888,10.0.14.2,10.0.11.2,49164,9011,46466,46402,0.144500000,0.258892671,0.114392671,69521772
890,10.0.14.2,10.0.12.2,49165,9012,46582,46454,0.144600000,0.258929753,0.114329753,69524476
892,10.0.14.2,10.0.13.2,49166,9013,46583,46455,0.144700000,0.259152283,0.114452283,69524528
894,10.0.14.2,10.0.15.2,49167,9015,46711,46455,0.144800000,0.258635869,0.113835869,69524528
896,10.0.14.2,10.0.16.2,49168,9016,46465,46401,0.144900000,0.259009152,0.114109152,69521720
897,10.0.14.2,10.0.17.2,49169,9017,46466,46402,0.145000000,0.259086087,0.114086087,69521772
899,10.0.14.2,10.0.18.2,49170,9018,46466,46402,0.145100000,0.259157442,0.114057442,69521772
901,10.0.14.2,10.0.19.2,49171,9019,46466,46402,0.145200000,0.259221933,0.114021933,69521772
903,10.0.14.2,10.0.20.2,49172,9020,46466,46402,0.145300000,0.259285180,0.113985180,69521772
905,10.0.14.2,10.0.21.2,49173,9021,46466,46402,0.145400000,0.259330033,0.113930033,69521772
907,10.0.14.2,10.0.22.2,49174,9022,64923,64795,0.145500000,0.259717736,0.114217736,70478208
909,10.0.14.2,10.0.23.2,49175,9023,64142,64014,0.145600000,0.259710419,0.114110419,70437596
911,10.0.14.2,10.0.24.2,49176,9024,47661,46642,0.145700000,1.265267238,1.119567238,69534252
913,10.0.14.2,10.0.25.2,49177,9025,46636,46508,0.145800000,0.259488469,0.113688469,69527284
914,10.0.14.2,10.0.26.2,49178,9026,46617,46489,0.145900000,0.259510707,0.113610707,69526296
916,10.0.14.2,10.0.27.2,49179,9027,46493,46429,0.146000000,0.262182247,0.116182247,69523176
918,10.0.14.2,10.0.28.2,49180,9028,46485,46421,0.146100000,0.259611834,0.113511834,69522760
920,10.0.14.2,10.0.29.2,49181,9029,46596,46468,0.146200000,0.259583290,0.113383290,69525204
922,10.0.14.2,10.0.30.2,49182,9030,46469,46405,0.146300000,0.259621778,0.113321778,69521928
924,10.0.14.2,10.0.31.2,49183,9031,46468,46404,0.146400000,0.259615572,0.113215572,69521876
926,10.0.15.2,10.0.0.2,49153,9000,48645,47877,0.146500000,1.197886701,1.051386701,69630328
929,10.0.15.2,10.0.1.2,49154,9001,61011,60307,0.146600000,1.200131506,1.053531506,70244832
931,10.0.15.2,10.0.2.2,49155,9002,61097,60393,0.146700000,1.200183304,1.053483304,70249304
933,10.0.15.2,10.0.3.2,49156,9003,60820,60244,0.146800000,1.198839448,1.052039448,70241556
935,10.0.15.2,10.0.4.2,49157,9004,47070,46494,0.146900000,1.208300713,1.061400713,69526556
937,10.0.15.2,10.0.5.2,49158,9005,47006,46494,0.147000000,1.229181761,1.082181761,69526556
940,10.0.15.2,10.0.6.2,49159,9006,46981,46469,0.147100000,1.210744365,1.063644365,69525256
942,10.0.15.2,10.0.7.2,49160,9007,46965,46453,0.147200000,1.253461913,1.106261913,69524424
944,10.0.15.2,10.0.8.2,49161,9008,47179,46475,0.147300000,1.243744195,1.096444195,69525568
946,10.0.15.2,10.0.9.2,49162,9009,46968,46456,0.147400000,1.200245913,1.052845913,69524580
948,10.0.15.2,10.0.10.2,49163,9010,46964,46388,0.147500000,1.240411945,1.092911945,69521044
950,10.0.15.2,10.0.11.2,49164,9011,46870,46358,0.147600000,1.210743055,1.063143055,69519484
952,10.0.15.2,10.0.12.2,49165,9012,46711,46455,0.147700000,0.211800786,0.064100786,69524528
954,10.0.15.2,10.0.13.2,49166,9013,46582,46454,0.147800000,0.211928876,0.064128876,69524476
956,10.0.15.2,10.0.14.2,49167,9014,46582,46454,0.147900000,0.211921662,0.064021662,69524476
958,10.0.15.2,10.0.16.2,49168,9016,46816,46560,0.148000000,0.234956278,0.086956278,69529988
959,10.0.15.2,10.0.17.2,49169,9017,46432,46349,0.148100000,1.284143049,1.136043049,69519016
961,10.0.15.2,10.0.18.2,49170,9018,46530,46402,0.148200000,0.234243551,0.086043551,69521772
962,10.0.15.2,10.0.19.2,49171,9019,46529,46401,0.148300000,0.227187881,0.078887881,69521720
964,10.0.15.2,10.0.20.2,49172,9020,46529,46401,0.148400000,0.234468456,0.086068456,69521720
967,10.0.15.2,10.0.21.2,49173,9021,46647,46455,0.148500000,0.233019317,0.084519317,69524528
969,10.0.15.2,10.0.22.2,49174,9022,46530,46402,0.148600000,0.269910217,0.121310217,69521772
971,10.0.15.2,10.0.23.2,49175,9023,46530,46402,0.148700000,0.239184668,0.090484668,69521772
973,10.0.15.2,10.0.24.2,49176,9024,46530,46402,0.148800000,0.250186281,0.101386281,69521772
975,10.0.15.2,10.0.25.2,49177,9025,47051,46402,0.148900000,1.264972949,1.116072949,69521772
977,10.0.15.2,10.0.26.2,49178,9026,49647,49007,0.149000000,0.247670441,0.098670441,69822600
979,10.0.15.2,10.0.27.2,49179,9027,50273,49185,0.149100000,0.261509829,0.112409829,70009112
981,10.0.15.2,10.0.28.2,49180,9028,49827,49315,0.149200000,0.248386628,0.099186628,69799840
983,10.0.15.2,10.0.29.2,49181,9029,50155,49131,0.149300000,0.247132736,0.097832736,69950168
985,10.0.15.2,10.0.30.2,49182,9030,47686,46607,0.149400000,2.197753608,2.048353608,69568296
987,10.0.15.2,10.0.31.2,49183,9031,49205,48629,0.149500000,0.254343635,0.104843635,69777640
989,10.0.16.2,10.0.0.2,49153,9000,54953,53627,0.149600000,2.182548004,2.032948004,69956536
992,10.0.16.2,10.0.1.2,49154,9001,56440,54649,0.149700000,3.192762389,3.043062389,69968592
994,10.0.16.2,10.0.2.2,49155,9002,49457,47882,0.149800000,2.223351333,2.073551333,69598732
996,10.0.16.2,10.0.3.2,49156,9003,47092,46452,0.149900000,3.158222987,3.008322987,69525820
998,10.0.16.2,10.0.4.2,49157,9004,47722,46417,0.150000000,3.188029824,3.038029824,69522552
1000,10.0.16.2,10.0.5.2,49158,9005,47422,46462,0.150100000,1.255546932,1.105446932,69524892
1002,10.0.16.2,10.0.6.2,49159,9006,61099,61099,0.150200000,0.265862561,0.115662561,70286016
1004,10.0.16.2,10.0.7.2,49160,9007,46868,46356,0.150300000,1.256707009,1.106407009,69519380
1006,10.0.16.2,10.0.8.2,49161,9008,52884,51732,0.150400000,2.240873483,2.090473483,69817084
1008,10.0.16.2,10.0.9.2,49162,9009,46902,46454,0.150500000,0.264597344,0.114097344,69524476
1010,10.0.16.2,10.0.10.2,49163,9010,47314,46482,0.150600000,1.246752145,1.096152145,69525932
1012,10.0.16.2,10.0.11.2,49164,9011,47317,46357,0.150700000,3.215554395,3.064854395,69519432
1014,10.0.16.2,10.0.12.2,49165,9012,46710,46454,0.150800000,0.265072974,0.114272974,69524476
1016,10.0.16.2,10.0.13.2,49166,9013,46583,46455,0.150900000,0.265317279,0.114417279,69524528
1018,10.0.16.2,10.0.14.2,49167,9014,46583,46455,0.151000000,0.265357520,0.114357520,69524528
1019,10.0.16.2,10.0.15.2,49168,9015,46466,46402,0.151100000,0.265387964,0.114287964,69521772
1022,10.0.16.2,10.0.17.2,49169,9017,46624,46349,0.151200000,0.268257870,0.117057870,69519016
1024,10.0.16.2,10.0.18.2,49170,9018,46583,46455,0.151300000,0.265106847,0.113806847,69524528
1025,10.0.16.2,10.0.19.2,49171,9019,46466,46402,0.151400000,0.265301393,0.113901393,69521772
1027,10.0.16.2,10.0.20.2,49172,9020,46394,46349,0.151500000,0.286852373,0.135352373,69519016
1029,10.0.16.2,10.0.21.2,49173,9021,46466,46402,0.151600000,0.265469554,0.113869554,69521772
1031,10.0.16.2,10.0.22.2,49174,9022,46466,46402,0.151700000,0.265526579,0.113826579,69521772
1033,10.0.16.2,10.0.23.2,49175,9023,46466,46402,0.151800000,0.265583357,0.113783357,69521772
1035,10.0.16.2,10.0.24.2,49176,9024,46466,46402,0.151900000,0.265900676,0.114000676,69521772
1037,10.0.16.2,10.0.25.2,49177,9025,46466,46402,0.152000000,0.265663548,0.113663548,69521772
1039,10.0.16.2,10.0.26.2,49178,9026,62802,62738,0.152100000,0.265958743,0.113858743,70371244
1041,10.0.16.2,10.0.27.2,49179,9027,54983,54855,0.152200000,0.266410041,0.114210041,69978968
1043,10.0.16.2,10.0.28.2,49180,9028,46522,46458,0.152300000,0.265770188,0.113470188,69524684
1045,10.0.16.2,10.0.29.2,49181,9029,46517,46453,0.152400000,0.265793317,0.113393317,69524424
1047,10.0.16.2,10.0.30.2,49182,9030,46510,46446,0.152500000,0.265824953,0.113324953,69524060
1049,10.0.16.2,10.0.31.2,49183,9031,46505,46441,0.152600000,0.265845308,0.113245308,69523800
1051,10.0.17.2,10.0.0.2,49153,9000,52543,51199,0.152700000,2.212349088,2.059649088,69807080
1054,10.0.17.2,10.0.1.2,49154,9001,52990,51265,0.152800000,2.219321852,2.066521852,69803608
1056,10.0.17.2,10.0.2.2,49155,9002,54191,52527,0.152900000,2.217356437,2.064456437,69910976
1058,10.0.17.2,10.0.3.2,49156,9003,47508,46384,0.153000000,2.208162040,2.055162040,69520836
1059,10.0.17.2,10.0.4.2,49157,9004,47451,46555,0.153100000,1.255178629,1.102078629,69529728
