flow_id,src_ip,dst_ip,src_port,dst_port,tx_packets,rx_packets,time_first_tx,time_last_rx,fct_sec,rx_bytes
1059,10.0.17.2,10.0.3.2,49156,9003,46810,46350,0.153000000,1.265953615,1.112953615,69519068
1061,10.0.17.2,10.0.4.2,49157,9004,46522,46349,0.153100000,0.402089375,0.248989375,69519016
1063,10.0.17.2,10.0.5.2,49158,9005,46478,46350,0.153200000,1.251659904,1.098459904,69519068
1065,10.0.17.2,10.0.6.2,49159,9006,46479,46351,0.153300000,1.250198783,1.096898783,69519120
1067,10.0.17.2,10.0.7.2,49160,9007,46543,46351,0.153400000,1.248010663,1.094610663,69519120
1069,10.0.17.2,10.0.8.2,49161,9008,46350,46350,0.153500000,1.361052297,1.207552297,69520516
1071,10.0.17.2,10.0.9.2,49162,9009,46542,46350,0.153600000,1.248133899,1.094533899,69519068
1073,10.0.17.2,10.0.10.2,49163,9010,46559,46349,0.153700000,1.249765006,1.096065006,69519016
1075,10.0.17.2,10.0.11.2,49164,9011,46786,46402,0.153800000,1.255629166,1.101829166,69521772
1077,10.0.17.2,10.0.12.2,49165,9012,46556,46350,0.153900000,1.246992185,1.093092185,69519068
1079,10.0.17.2,10.0.13.2,49166,9013,46542,46350,0.154000000,1.249615849,1.095615849,69519068
1081,10.0.17.2,10.0.14.2,49167,9014,46543,46351,0.154100000,1.249305946,1.095205946,69519120
1083,10.0.17.2,10.0.15.2,49168,9015,46498,46350,0.154200000,1.253595428,1.099395428,69519068
1085,10.0.17.2,10.0.16.2,49169,9016,46612,46548,0.154300000,0.260712626,0.106412626,69529364
1087,10.0.17.2,10.0.18.2,49170,9018,48295,48231,0.154400000,0.243292647,0.088892647,69634256
1089,10.0.17.2,10.0.19.2,49171,9019,47090,47026,0.154500000,0.246951547,0.092451547,69571596
1091,10.0.17.2,10.0.20.2,49172,9020,47124,47060,0.154600000,0.247968841,0.093368841,69573964
1093,10.0.17.2,10.0.21.2,49173,9021,46695,46631,0.154700000,0.265705882,0.111005882,69551056
1095,10.0.17.2,10.0.22.2,49174,9022,46882,46818,0.154800000,0.248456735,0.093656735,69560780
1097,10.0.17.2,10.0.23.2,49175,9023,46849,46785,0.154900000,0.248749365,0.093849365,69559064
1099,10.0.17.2,10.0.24.2,49176,9024,46811,46747,0.155000000,0.254546526,0.099546526,69557088
1101,10.0.17.2,10.0.25.2,49177,9025,46780,46716,0.155100000,0.259011098,0.103911098,69556588
1103,10.0.17.2,10.0.26.2,49178,9026,46460,46399,0.155200000,0.250822647,0.095622647,69521616
1105,10.0.17.2,10.0.27.2,49179,9027,46737,46673,0.155300000,0.262384302,0.107084302,69553240
1107,10.0.17.2,10.0.28.2,49180,9028,56728,56728,0.155400000,0.263733589,0.108333589,70058724
1109,10.0.17.2,10.0.29.2,49181,9029,46699,46635,0.155500000,0.254816482,0.099316482,69551264
1111,10.0.17.2,10.0.30.2,49182,9030,46466,46402,0.155600000,0.264845962,0.109245962,69521772
1113,10.0.17.2,10.0.31.2,49183,9031,46466,46402,0.155700000,0.267843723,0.112143723,69521772
1114,10.0.18.2,10.0.0.2,49153,9000,47014,46349,0.155800000,1.256741913,1.100941913,69519016
1117,10.0.18.2,10.0.1.2,49154,9001,46718,46402,0.155900000,1.255304026,1.099404026,69521772
1119,10.0.18.2,10.0.2.2,49155,9002,46685,46349,0.156000000,0.424274418,0.268274418,69519016
1121,10.0.18.2,10.0.3.2,49156,9003,46913,46349,0.156100000,0.363854055,0.207754055,69519016
1123,10.0.18.2,10.0.4.2,49157,9004,46632,46349,0.156200000,0.420525155,0.264325155,69519016
1125,10.0.18.2,10.0.5.2,49158,9005,46941,46349,0.156300000,0.408072046,0.251772046,69519016
1127,10.0.18.2,10.0.6.2,49159,9006,46865,46349,0.156400000,0.364531107,0.208131107,69519016
1129,10.0.18.2,10.0.7.2,49160,9007,46541,46349,0.156500000,1.256855802,1.100355802,69519016
1131,10.0.18.2,10.0.8.2,49161,9008,46866,46349,0.156600000,0.364999226,0.208399226,69519016
1133,10.0.18.2,10.0.9.2,49162,9009,46581,46350,0.156700000,1.257265573,1.100565573,69519068
1135,10.0.18.2,10.0.10.2,49163,9010,46654,46402,0.156800000,1.256384601,1.099584601,69521772
1137,10.0.18.2,10.0.11.2,49164,9011,46655,46402,0.156900000,1.256448051,1.099548051,69521772
1139,10.0.18.2,10.0.12.2,49165,9012,46865,46349,0.157000000,0.366082296,0.209082296,69519016
1141,10.0.18.2,10.0.13.2,49166,9013,46762,46350,0.157100000,0.371649859,0.214549859,69520516
1143,10.0.18.2,10.0.14.2,49167,9014,46859,46349,0.157200000,0.366525488,0.209325488,69519016
1145,10.0.18.2,10.0.15.2,49168,9015,46869,46349,0.157300000,0.366718707,0.209418707,69519016
1147,10.0.18.2,10.0.16.2,49169,9016,46518,46454,0.157400000,0.279656699,0.122256699,69524476
1149,10.0.18.2,10.0.17.2,49170,9017,56728,56728,0.157500000,0.279788491,0.122288491,70058724
1151,10.0.18.2,10.0.19.2,49171,9019,47163,47099,0.157600000,0.274187771,0.116587771,69575480
1153,10.0.18.2,10.0.20.2,49172,9020,46663,46607,0.157700000,0.278783788,0.121083788,69532432
1155,10.0.18.2,10.0.21.2,49173,9021,46840,46776,0.157800000,0.278541675,0.120741675,69558596
1157,10.0.18.2,10.0.22.2,49174,9022,46510,46446,0.157900000,0.278721750,0.120821750,69524060
1159,10.0.18.2,10.0.23.2,49175,9023,46707,46643,0.158000000,0.279132937,0.121132937,69551680
1161,10.0.18.2,10.0.24.2,49176,9024,46685,46621,0.158100000,0.279275517,0.121175517,69536072
1163,10.0.18.2,10.0.25.2,49177,9025,46658,46594,0.158200000,0.279418182,0.121218182,69531756
1165,10.0.18.2,10.0.26.2,49178,9026,46635,46571,0.158300000,0.279465163,0.121165163,69530560
1167,10.0.18.2,10.0.27.2,49179,9027,46577,46517,0.158400000,0.279667174,0.121267174,69527752
1169,10.0.18.2,10.0.28.2,49180,9028,56728,56728,0.158500000,0.279709313,0.121209313,70058724
1171,10.0.18.2,10.0.29.2,49181,9029,46608,46544,0.158600000,0.279590426,0.120990426,69529156
1173,10.0.18.2,10.0.30.2,49182,9030,46566,46502,0.158700000,0.279649714,0.120949714,69526972
1175,10.0.18.2,10.0.31.2,49183,9031,46934,46870,0.158800000,0.279479222,0.120679222,69564084
1176,10.0.19.2,10.0.0.2,49153,9000,46671,46351,0.158900000,1.252044684,1.093144684,69519120
1179,10.0.19.2,10.0.1.2,49154,9001,46543,46351,0.159000000,1.254595241,1.095595241,69519120
1181,10.0.19.2,10.0.2.2,49155,9002,46542,46350,0.159100000,1.257943811,1.098843811,69519068
1183,10.0.19.2,10.0.3.2,49156,9003,46541,46349,0.159200000,1.254563020,1.095363020,69519016
1185,10.0.19.2,10.0.4.2,49157,9004,46542,46350,0.159300000,1.258116498,1.098816498,69519068
1187,10.0.19.2,10.0.5.2,49158,9005,46721,46349,0.159400000,1.270031230,1.110631230,69519016
1189,10.0.19.2,10.0.6.2,49159,9006,46612,46350,0.159500000,1.270189451,1.110689451,69519068
1191,10.0.19.2,10.0.7.2,49160,9007,46659,46350,0.159600000,1.268909508,1.109309508,69519068
1193,10.0.19.2,10.0.8.2,49161,9008,46575,46350,0.159700000,1.258940048,1.099240048,69519068
1195,10.0.19.2,10.0.9.2,49162,9009,46542,46350,0.159800000,1.252339288,1.092539288,69519068
1197,10.0.19.2,10.0.10.2,49163,9010,46627,46351,0.159900000,1.248093284,1.088193284,69519120
1199,10.0.19.2,10.0.11.2,49164,9011,46477,46349,0.160000000,1.253483763,1.093483763,69519016
1201,10.0.19.2,10.0.12.2,49165,9012,46708,46349,0.160100000,1.266509828,1.106409828,69519016
1203,10.0.19.2,10.0.13.2,49166,9013,46542,46350,0.160200000,1.252749873,1.092549873,69519068
1205,10.0.19.2,10.0.14.2,49167,9014,46540,46349,0.160300000,1.252700038,1.092400038,69519016
1207,10.0.19.2,10.0.15.2,49168,9015,46567,46350,0.160400000,1.269830746,1.109430746,69519068
1209,10.0.19.2,10.0.16.2,49169,9016,56728,56728,0.160500000,0.261969880,0.101469880,70058724
1211,10.0.19.2,10.0.17.2,49170,9017,56728,56728,0.160600000,0.264120108,0.103520108,70058724
1213,10.0.19.2,10.0.18.2,49171,9018,56696,56696,0.160700000,0.284845488,0.124145488,70057060
1215,10.0.19.2,10.0.20.2,49172,9020,47233,47169,0.160800000,0.237887479,0.077087479,69579032
1217,10.0.19.2,10.0.21.2,49173,9021,46903,46839,0.160900000,0.266400197,0.105500197,69561872
1219,10.0.19.2,10.0.22.2,49174,9022,46728,46664,0.161000000,0.247794953,0.086794953,69553884
1221,10.0.19.2,10.0.23.2,49175,9023,56696,56696,0.161100000,0.248255995,0.087155995,70057060
1223,10.0.19.2,10.0.24.2,49176,9024,56728,56728,0.161200000,0.254971665,0.093771665,70058724
1225,10.0.19.2,10.0.25.2,49177,9025,56728,56728,0.161300000,0.259607426,0.098307426,70058724
1227,10.0.19.2,10.0.26.2,49178,9026,56728,56728,0.161400000,0.236621421,0.075221421,70058724
1229,10.0.19.2,10.0.27.2,49179,9027,56728,56728,0.161500000,0.263044897,0.101544897,70058724
1231,10.0.19.2,10.0.28.2,49180,9028,56728,56728,0.161600000,0.264445311,0.102845311,70058724
1233,10.0.19.2,10.0.29.2,49181,9029,56728,56728,0.161700000,0.256622830,0.094922830,70058724
1235,10.0.19.2,10.0.30.2,49182,9030,56728,56728,0.161800000,0.265675884,0.103875884,70058724
1237,10.0.19.2,10.0.31.2,49183,9031,46838,46774,0.161900000,0.268557218,0.106657218,69558332
1239,10.0.20.2,10.0.0.2,49153,9000,46719,46349,0.162000000,0.386191205,0.224191205,69519016
1241,10.0.20.2,10.0.1.2,49154,9001,46909,46349,0.162100000,0.409358395,0.247258395,69519016
1243,10.0.20.2,10.0.2.2,49155,9002,46478,46350,0.162200000,1.249876131,1.087676131,69519068
1245,10.0.20.2,10.0.3.2,49156,9003,46814,46349,0.162300000,0.373315799,0.211015799,69519016
1247,10.0.20.2,10.0.4.2,49157,9004,46449,46349,0.162400000,1.249538026,1.087138026,69519016
1249,10.0.20.2,10.0.5.2,49158,9005,46680,46349,0.162500000,1.266784764,1.104284764,69519016
1251,10.0.20.2,10.0.6.2,49159,9006,46816,46349,0.162600000,0.373387913,0.210787913,69519016
1253,10.0.20.2,10.0.7.2,49160,9007,46684,46349,0.162700000,1.267229151,1.104529151,69519016
1255,10.0.20.2,10.0.8.2,49161,9008,46670,46350,0.162800000,1.249167853,1.086367853,69519068
1257,10.0.20.2,10.0.9.2,49162,9009,46616,46350,0.162900000,1.246878454,1.083978454,69519068
1259,10.0.20.2,10.0.10.2,49163,9010,46818,46349,0.163000000,0.374134229,0.211134229,69519016
1261,10.0.20.2,10.0.11.2,49164,9011,46847,46349,0.163100000,0.372117603,0.209017603,69519016
1263,10.0.20.2,10.0.12.2,49165,9012,46622,46349,0.163200000,1.268677187,1.105477187,69519016
1265,10.0.20.2,10.0.13.2,49166,9013,46806,46349,0.163300000,0.372614219,0.209314219,69519016
1267,10.0.20.2,10.0.14.2,49167,9014,46612,46349,0.163400000,0.422145563,0.258745563,69519016
1269,10.0.20.2,10.0.15.2,49168,9015,46582,46349,0.163500000,0.422873115,0.259373115,69519016
1271,10.0.20.2,10.0.16.2,49169,9016,56728,56728,0.163600000,0.276518067,0.112918067,70058724
1273,10.0.20.2,10.0.17.2,49170,9017,56728,56728,0.163700000,0.276540942,0.112840942,70058724
1275,10.0.20.2,10.0.18.2,49171,9018,46838,46774,0.163800000,0.275433684,0.111633684,69558332
1277,10.0.20.2,10.0.19.2,49172,9019,46790,46726,0.163900000,0.275496014,0.111596014,69555836
1279,10.0.20.2,10.0.21.2,49173,9021,56728,56728,0.164000000,0.272680649,0.108680649,70058724
1281,10.0.20.2,10.0.22.2,49174,9022,46811,46747,0.164100000,0.275124040,0.111024040,69557088
1283,10.0.20.2,10.0.23.2,49175,9023,46701,46637,0.164200000,0.275715249,0.111515249,69551208
1285,10.0.20.2,10.0.24.2,49176,9024,46645,46581,0.164300000,0.275994272,0.111694272,69531080
1287,10.0.20.2,10.0.25.2,49177,9025,46641,46577,0.164400000,0.276074564,0.111674564,69530872
1289,10.0.20.2,10.0.26.2,49178,9026,46575,46511,0.164500000,0.276234046,0.111734046,69527440
1291,10.0.20.2,10.0.27.2,49179,9027,46559,46495,0.164600000,0.276322806,0.111722806,69526608
1293,10.0.20.2,10.0.28.2,49180,9028,56696,56696,0.164700000,0.276499024,0.111799024,70057060
1295,10.0.20.2,10.0.29.2,49181,9029,46509,46445,0.164800000,0.276404161,0.111604161,69524008
1297,10.0.20.2,10.0.30.2,49182,9030,46955,46891,0.164900000,0.276153954,0.111253954,69565176
1299,10.0.20.2,10.0.31.2,49183,9031,56696,56696,0.165000000,0.276532619,0.111532619,70057060
1301,10.0.21.2,10.0.0.2,49153,9000,46633,46349,0.165100000,0.423361567,0.258261567,69519016
1303,10.0.21.2,10.0.1.2,49154,9001,46599,46349,0.165200000,1.267076367,1.101876367,69519016
1305,10.0.21.2,10.0.2.2,49155,9002,46734,46349,0.165300000,0.386460972,0.221160972,69519016
1307,10.0.21.2,10.0.3.2,49156,9003,46808,46349,0.165400000,0.372835341,0.207435341,69519016
1309,10.0.21.2,10.0.4.2,49157,9004,46800,46349,0.165500000,0.373025848,0.207525848,69519016
1311,10.0.21.2,10.0.5.2,49158,9005,46874,46349,0.165600000,0.403472205,0.237872205,69519016
1313,10.0.21.2,10.0.6.2,49159,9006,46618,46350,0.165700000,1.264428865,1.098728865,69519068
1315,10.0.21.2,10.0.7.2,49160,9007,46508,46349,0.165800000,0.409507766,0.243707766,69519016
1317,10.0.21.2,10.0.8.2,49161,9008,46646,46349,0.165900000,1.270082473,1.104182473,69519016
1319,10.0.21.2,10.0.9.2,49162,9009,46768,46349,0.166000000,0.376659714,0.210659714,69519016
1321,10.0.21.2,10.0.10.2,49163,9010,46793,46349,0.166100000,0.374609863,0.208509863,69519016
1323,10.0.21.2,10.0.11.2,49164,9011,46756,46349,0.166200000,0.377373840,0.211173840,69519016
1325,10.0.21.2,10.0.12.2,49165,9012,46825,46349,0.166300000,0.387630640,0.221330640,69519016
1327,10.0.21.2,10.0.13.2,49166,9013,46749,46349,0.166400000,0.375332571,0.208932571,69519016
1329,10.0.21.2,10.0.14.2,49167,9014,46481,46349,0.166500000,1.269756163,1.103256163,69519016
1331,10.0.21.2,10.0.15.2,49168,9015,46791,46349,0.166600000,0.375965678,0.209365678,69519016
1333,10.0.21.2,10.0.16.2,49169,9016,46670,46606,0.166700000,0.290997450,0.124297450,69532380
1335,10.0.21.2,10.0.17.2,49170,9017,54294,54230,0.166800000,0.289450449,0.122650449,69946980
1337,10.0.21.2,10.0.18.2,49171,9018,47007,46943,0.166900000,0.289305824,0.122405824,69566520
1339,10.0.21.2,10.0.19.2,49172,9019,46589,46525,0.167000000,0.291093985,0.124093985,69528168
1341,10.0.21.2,10.0.20.2,49173,9020,46462,46400,0.167100000,0.291766865,0.124666865,69521668
1343,10.0.21.2,10.0.22.2,49174,9022,47453,47389,0.167200000,0.283970448,0.116770448,69591072
1345,10.0.21.2,10.0.23.2,49175,9023,46807,46743,0.167300000,0.288494756,0.121194756,69556880
1347,10.0.21.2,10.0.24.2,49176,9024,56728,56728,0.167400000,0.290239987,0.122839987,70058724
1349,10.0.21.2,10.0.25.2,49177,9025,56696,56696,0.167500000,0.290501906,0.123001906,70057060
1351,10.0.21.2,10.0.26.2,49178,9026,46496,46432,0.167600000,0.290458129,0.122858129,69523332
1353,10.0.21.2,10.0.27.2,49179,9027,56728,56728,0.167700000,0.290974218,0.123274218,70058724
1355,10.0.21.2,10.0.28.2,49180,9028,53665,53601,0.167800000,0.290991704,0.123191704,69913496
1357,10.0.21.2,10.0.29.2,49181,9029,57032,57032,0.167900000,0.290325815,0.122425815,70074532
1359,10.0.21.2,10.0.30.2,49182,9030,53619,53555,0.168000000,0.291123911,0.123123911,69913152
1361,10.0.21.2,10.0.31.2,49183,9031,56728,56728,0.168100000,0.291166626,0.123066626,70058724
1363,10.0.22.2,10.0.0.2,49153,9000,46810,46349,0.168200000,0.376030968,0.207830968,69519016
1365,10.0.22.2,10.0.1.2,49154,9001,46805,46349,0.168300000,0.376578782,0.208278782,69519016
1367,10.0.22.2,10.0.2.2,49155,9002,46809,46349,0.168400000,0.377046546,0.208646546,69519016
1369,10.0.22.2,10.0.3.2,49156,9003,46807,46349,0.168500000,0.377342622,0.208842622,69519016
1371,10.0.22.2,10.0.4.2,49157,9004,46799,46349,0.168600000,0.377514729,0.208914729,69519016
1373,10.0.22.2,10.0.5.2,49158,9005,46797,46349,0.168700000,0.378201861,0.209501861,69519016
1375,10.0.22.2,10.0.6.2,49159,9006,46542,46350,0.168800000,1.253555102,1.084755102,69519068
1377,10.0.22.2,10.0.7.2,49160,9007,46542,46350,0.168900000,1.253603739,1.084703739,69519068
1379,10.0.22.2,10.0.8.2,49161,9008,46677,46349,0.169000000,0.379115961,0.210115961,69519016
1381,10.0.22.2,10.0.9.2,49162,9009,46750,46349,0.169100000,0.423412530,0.254312530,69519016
1383,10.0.22.2,10.0.10.2,49163,9010,46794,46349,0.169200000,0.378788839,0.209588839,69519016
1385,10.0.22.2,10.0.11.2,49164,9011,46576,46349,0.169300000,0.421349221,0.252049221,69519016
1387,10.0.22.2,10.0.12.2,49165,9012,46800,46349,0.169400000,0.412219101,0.242819101,69519016
1389,10.0.22.2,10.0.13.2,49166,9013,46784,46349,0.169500000,0.412851106,0.243351106,69519016
1391,10.0.22.2,10.0.14.2,49167,9014,46478,46350,0.169600000,1.259753467,1.090153467,69519068
1393,10.0.22.2,10.0.15.2,49168,9015,46478,46350,0.169700000,1.260410418,1.090710418,69519068
1395,10.0.22.2,10.0.16.2,49169,9016,47284,47220,0.169800000,0.288959144,0.119159144,69582796
1397,10.0.22.2,10.0.17.2,49170,9017,47258,47194,0.169900000,0.289127286,0.119227286,69580260
1399,10.0.22.2,10.0.18.2,49171,9018,46542,46478,0.170000000,0.290835329,0.120835329,69525724
1401,10.0.22.2,10.0.19.2,49172,9019,46520,46456,0.170100000,0.290843427,0.120743427,69524580
1403,10.0.22.2,10.0.20.2,49173,9020,46503,46439,0.170200000,0.290855360,0.120655360,69523696
1405,10.0.22.2,10.0.21.2,49174,9021,46520,46456,0.170300000,0.290923215,0.120623215,69524580
1407,10.0.22.2,10.0.23.2,49175,9023,46753,46689,0.170400000,0.287975687,0.117575687,69554072
1409,10.0.22.2,10.0.24.2,49176,9024,46804,46740,0.170500000,0.289856047,0.119356047,69556564
1411,10.0.22.2,10.0.25.2,49177,9025,46702,46642,0.170600000,0.290548535,0.119948535,69550356
1413,10.0.22.2,10.0.26.2,49178,9026,46466,46402,0.170700000,0.290179865,0.119479865,69521772
1415,10.0.22.2,10.0.27.2,49179,9027,46677,46613,0.170800000,0.290554891,0.119754891,69532744
1417,10.0.22.2,10.0.28.2,49180,9028,47132,47068,0.170900000,0.289938134,0.119038134,69573708
1419,10.0.22.2,10.0.29.2,49181,9029,56728,56728,0.171000000,0.290862798,0.119862798,70058724
1421,10.0.22.2,10.0.30.2,49182,9030,56728,56728,0.171100000,0.290888735,0.119788735,70058724
1423,10.0.22.2,10.0.31.2,49183,9031,56728,56728,0.171200000,0.290904022,0.119704022,70058724
1425,10.0.23.2,10.0.0.2,49153,9000,46790,46349,0.171300000,0.378742232,0.207442232,69519016
1427,10.0.23.2,10.0.1.2,49154,9001,46549,46350,0.171400000,1.260330566,1.088930566,69519068
1429,10.0.23.2,10.0.2.2,49155,9002,46576,46349,0.171500000,0.422465238,0.250965238,69519016
1431,10.0.23.2,10.0.3.2,49156,9003,46783,46349,0.171600000,0.391285084,0.219685084,69519016
1433,10.0.23.2,10.0.4.2,49157,9004,46792,46349,0.171700000,0.380211635,0.208511635,69519016
1435,10.0.23.2,10.0.5.2,49158,9005,46808,46349,0.171800000,0.376370238,0.204570238,69519016
1437,10.0.23.2,10.0.6.2,49159,9006,46915,46349,0.171900000,0.380793627,0.208893627,69519016
1439,10.0.23.2,10.0.7.2,49160,9007,46645,46349,0.172000000,0.392532158,0.220532158,69519016
1441,10.0.23.2,10.0.8.2,49161,9008,46479,46351,0.172100000,1.260660411,1.088560411,69519120
1443,10.0.23.2,10.0.9.2,49162,9009,46474,46350,0.172200000,1.260733233,1.088533233,69519068
1445,10.0.23.2,10.0.10.2,49163,9010,46473,46350,0.172300000,1.261044725,1.088744725,69519068
1447,10.0.23.2,10.0.11.2,49164,9011,46842,46349,0.172400000,0.412817266,0.240417266,69519016
1449,10.0.23.2,10.0.12.2,49165,9012,46474,46350,0.172500000,1.260929652,1.088429652,69519068
1451,10.0.23.2,10.0.13.2,49166,9013,46444,46349,0.172600000,1.270018231,1.097418231,69519016
1453,10.0.23.2,10.0.14.2,49167,9014,46474,46351,0.172700000,1.261048004,1.088348004,69519120
1455,10.0.23.2,10.0.15.2,49168,9015,46869,46349,0.172800000,0.415046290,0.242246290,69519016
1457,10.0.23.2,10.0.16.2,49169,9016,54164,54100,0.172900000,0.286153026,0.113253026,69940044
1459,10.0.23.2,10.0.17.2,49170,9017,53969,53905,0.173000000,0.286602036,0.113602036,69929904
1461,10.0.23.2,10.0.18.2,49171,9018,46516,46452,0.173100000,0.286494405,0.113394405,69524372
1463,10.0.23.2,10.0.19.2,49172,9019,46488,46424,0.173200000,0.286542666,0.113342666,69522916
1465,10.0.23.2,10.0.20.2,49173,9020,51397,51333,0.173300000,0.286638782,0.113338782,69795560
1467,10.0.23.2,10.0.21.2,49174,9021,56728,56728,0.173400000,0.286715845,0.113315845,70058724
1469,10.0.23.2,10.0.22.2,49175,9022,51365,51301,0.173500000,0.286701414,0.113201414,69793824
1471,10.0.23.2,10.0.24.2,49176,9024,56728,56728,0.173600000,0.282534129,0.108934129,70058724
1473,10.0.23.2,10.0.25.2,49177,9025,56696,56696,0.173700000,0.284881244,0.111181244,70057060
1475,10.0.23.2,10.0.26.2,49178,9026,46776,46712,0.173800000,0.285190835,0.111390835,69556380
1477,10.0.23.2,10.0.27.2,49179,9027,54144,54080,0.173900000,0.286051378,0.112151378,69937820
1479,10.0.23.2,10.0.28.2,49180,9028,54094,54030,0.174000000,0.286279522,0.112279522,69937252
1481,10.0.23.2,10.0.29.2,49181,9029,56728,56728,0.174100000,0.286502698,0.112402698,70058724
1483,10.0.23.2,10.0.30.2,49182,9030,56728,56728,0.174200000,0.286598807,0.112398807,70058724
1485,10.0.23.2,10.0.31.2,49183,9031,56728,56728,0.174300000,0.286634381,0.112334381,70058724
1487,10.0.24.2,10.0.0.2,49153,9000,46809,46349,0.174400000,0.386168067,0.211768067,69519016
1489,10.0.24.2,10.0.1.2,49154,9001,46795,46349,0.174500000,0.385872661,0.211372661,69519016
1491,10.0.24.2,10.0.2.2,49155,9002,46443,46351,0.174600000,1.261426627,1.086826627,69519120
1493,10.0.24.2,10.0.3.2,49156,9003,46442,46350,0.174700000,1.261540638,1.086840638,69519068
1495,10.0.24.2,10.0.4.2,49157,9004,46686,46349,0.174800000,0.419903227,0.245103227,69519016
1497,10.0.24.2,10.0.5.2,49158,9005,46806,46349,0.174900000,0.384537272,0.209637272,69519016
1499,10.0.24.2,10.0.6.2,49159,9006,46749,46349,0.175000000,0.387190911,0.212190911,69519016
1501,10.0.24.2,10.0.7.2,49160,9007,46795,46349,0.175100000,0.384615565,0.209515565,69519016
1503,10.0.24.2,10.0.8.2,49161,9008,46770,46349,0.175200000,0.387054084,0.211854084,69519016
1505,10.0.24.2,10.0.9.2,49162,9009,46756,46349,0.175300000,0.387618245,0.212318245,69519016
1507,10.0.24.2,10.0.10.2,49163,9010,46750,46349,0.175400000,0.387436118,0.212036118,69519016
1509,10.0.24.2,10.0.11.2,49164,9011,46661,46349,0.175500000,0.394554270,0.219054270,69519016
1511,10.0.24.2,10.0.12.2,49165,9012,46800,46349,0.175600000,0.386027038,0.210427038,69519016
1513,10.0.24.2,10.0.13.2,49166,9013,46760,46349,0.175700000,0.417313479,0.241613479,69519016
1515,10.0.24.2,10.0.14.2,49167,9014,46516,46350,0.175800000,1.261235802,1.085435802,69519068
1517,10.0.24.2,10.0.15.2,49168,9015,46791,46349,0.175900000,0.385984852,0.210084852,69519016
1519,10.0.24.2,10.0.16.2,49169,9016,46757,46693,0.176000000,0.305047994,0.129047994,69554280
1521,10.0.24.2,10.0.17.2,49170,9017,46753,46689,0.176100000,0.305121615,0.129021615,69554072
1523,10.0.24.2,10.0.18.2,49171,9018,46466,46402,0.176200000,0.305047082,0.128847082,69521772
1525,10.0.24.2,10.0.19.2,49172,9019,46466,46402,0.176300000,0.305079767,0.128779767,69521772
1527,10.0.24.2,10.0.20.2,49173,9020,46682,46618,0.176400000,0.305272165,0.128872165,69535740
1529,10.0.24.2,10.0.21.2,49174,9021,46676,46612,0.176500000,0.305273665,0.128773665,69532692
1531,10.0.24.2,10.0.22.2,49175,9022,56728,56728,0.176600000,0.305294655,0.128694655,70058724
1533,10.0.24.2,10.0.23.2,49176,9023,46631,46567,0.176700000,0.305288476,0.128588476,69530352
1535,10.0.24.2,10.0.25.2,49177,9025,48064,48000,0.176800000,0.296272986,0.119472986,69622844
1537,10.0.24.2,10.0.26.2,49178,9026,47069,47005,0.176900000,0.301075470,0.124175470,69570432
1539,10.0.24.2,10.0.27.2,49179,9027,47100,47036,0.177000000,0.303351883,0.126351883,69572116
1541,10.0.24.2,10.0.28.2,49180,9028,46978,46914,0.177100000,0.304004379,0.126904379,69566884
1543,10.0.24.2,10.0.29.2,49181,9029,46925,46861,0.177200000,0.304434446,0.127234446,69563616
1545,10.0.24.2,10.0.30.2,49182,9030,46881,46817,0.177300000,0.304679741,0.127379741,69560728
1547,10.0.24.2,10.0.31.2,49183,9031,46842,46778,0.177400000,0.304867668,0.127467668,69558700
1549,10.0.25.2,10.0.0.2,49153,9000,46802,46349,0.177500000,0.386485072,0.208985072,69519016
1551,10.0.25.2,10.0.1.2,49154,9001,46750,46349,0.177600000,0.389254149,0.211654149,69519016
1553,10.0.25.2,10.0.2.2,49155,9002,46805,46349,0.177700000,0.386854034,0.209154034,69519016
1555,10.0.25.2,10.0.3.2,49156,9003,46757,46349,0.177800000,0.387890102,0.210090102,69519016
1557,10.0.25.2,10.0.4.2,49157,9004,46788,46349,0.177900000,0.414519914,0.236619914,69519016
1559,10.0.25.2,10.0.5.2,49158,9005,46728,46349,0.178000000,0.391262504,0.213262504,69519016
1560,10.0.25.2,10.0.6.2,49159,9006,46743,46349,0.178100000,0.389702931,0.211602931,69519016
1563,10.0.25.2,10.0.7.2,49160,9007,46405,46351,0.178200000,1.271782425,1.093582425,69519120
1565,10.0.25.2,10.0.8.2,49161,9008,46753,46349,0.178300000,0.387779056,0.209479056,69519016
1567,10.0.25.2,10.0.9.2,49162,9009,46753,46349,0.178400000,0.390048317,0.211648317,69519016
1569,10.0.25.2,10.0.10.2,49163,9010,46747,46349,0.178500000,0.390202631,0.211702631,69519016
1571,10.0.25.2,10.0.11.2,49164,9011,46746,46349,0.178600000,0.389780947,0.211180947,69519016
1573,10.0.25.2,10.0.12.2,49165,9012,46751,46349,0.178700000,0.388441489,0.209741489,69519016
1575,10.0.25.2,10.0.13.2,49166,9013,46752,46349,0.178800000,0.389855904,0.211055904,69519016
1577,10.0.25.2,10.0.14.2,49167,9014,46793,46349,0.178900000,0.388501911,0.209601911,69519016
1579,10.0.25.2,10.0.15.2,49168,9015,46751,46349,0.179000000,0.390776499,0.211776499,69519016
1581,10.0.25.2,10.0.16.2,49169,9016,46711,46647,0.179100000,0.318964962,0.139864962,69553000
